State,GEOID,Type
Virginia,51830370200,Low-Income Community
Virginia,51840000100,Low-Income Community
Washington,53001950200,Low-Income Community
Washington,53003960300,Low-Income Community
Washington,53005010901,Low-Income Community
Washington,53005011300,Low-Income Community
Washington,53007961000,Low-Income Community
Washington,53007961100,Low-Income Community
Washington,53007961200,Non-LIC Contiguous
Washington,53009000200,Low-Income Community
Washington,53009000300,Low-Income Community
Washington,53009000400,Low-Income Community
Washington,53009000700,Low-Income Community
Washington,53009000800,Low-Income Community
Washington,53009000900,Low-Income Community
Washington,53009001500,Non-LIC Contiguous
Washington,53009002100,Low-Income Community
Washington,53009002300,Non-LIC Contiguous
Washington,53009940000,Low-Income Community
Washington,53011040507,Low-Income Community
Washington,53011040509,Low-Income Community
Washington,53011041009,Low-Income Community
Washington,53011041600,Low-Income Community
Washington,53011042400,Low-Income Community
Washington,53011042500,Non-LIC Contiguous
Washington,53011042600,Low-Income Community
Washington,53013960200,Low-Income Community
Washington,53015000300,Low-Income Community
Washington,53015001100,Low-Income Community
Washington,53017950300,Low-Income Community
Washington,53019940000,Low-Income Community
Washington,53019970100,Low-Income Community
Washington,53019970200,Low-Income Community
Washington,53021020100,Low-Income Community
Washington,53023970300,Low-Income Community
Washington,53025010800,Low-Income Community
Washington,53027000200,Low-Income Community
Washington,53027001000,Low-Income Community
Washington,53027001500,Low-Income Community
Washington,53029970700,Low-Income Community
Washington,53031950202,Low-Income Community
Washington,53031950400,Low-Income Community
Washington,53031950601,Non-LIC Contiguous
Washington,53031950702,Low-Income Community
Washington,53033008600,Low-Income Community
Washington,53033008700,Low-Income Community
Washington,53033009000,Low-Income Community
Washington,53033009100,Low-Income Community
Washington,53033009200,Low-Income Community
Washington,53033009300,Low-Income Community
Washington,53033009400,Low-Income Community
Washington,53033011001,Low-Income Community
Washington,53033011101,Low-Income Community
Washington,53033011800,Low-Income Community
Washington,53033026100,Low-Income Community
Washington,53033026801,Low-Income Community
Washington,53033026802,Low-Income Community
Washington,53033027200,Low-Income Community
Washington,53033027300,Low-Income Community
Washington,53033027900,Low-Income Community
Washington,53033028000,Low-Income Community
Washington,53033028100,Low-Income Community
Washington,53033028200,Low-Income Community
Washington,53033028402,Low-Income Community
Washington,53033028403,Low-Income Community
Washington,53033028802,Low-Income Community
Washington,53033030006,Low-Income Community
Washington,53035080500,Low-Income Community
Washington,53035092200,Low-Income Community
Washington,53035092300,Low-Income Community
Washington,53037975500,Low-Income Community
Washington,53037975600,Low-Income Community
Washington,53039950100,Low-Income Community
Washington,53039950200,Low-Income Community
Washington,53041971000,Low-Income Community
Washington,53041971100,Non-LIC Contiguous
Washington,53043960400,Low-Income Community
Washington,53045960600,Low-Income Community
Washington,53045961300,Low-Income Community
Washington,53047940100,Low-Income Community
Washington,53047940200,Low-Income Community
Washington,53047970400,Low-Income Community
Washington,53047970800,Low-Income Community
Washington,53049950200,Low-Income Community
Washington,53049950300,Low-Income Community
Washington,53049950800,Low-Income Community
Washington,53051970200,Low-Income Community
Washington,53051970500,Low-Income Community
Washington,53053061400,Low-Income Community
Washington,53053061601,Low-Income Community
Washington,53053061602,Low-Income Community
Washington,53053062400,Low-Income Community
Washington,53053062600,Low-Income Community
Washington,53053071408,Low-Income Community
Washington,53053071409,Low-Income Community
Washington,53053071503,Low-Income Community
Washington,53053071805,Low-Income Community
Washington,53053071806,Low-Income Community
Washington,53053072000,Low-Income Community
Washington,53053940007,Low-Income Community
Washington,53057940500,Low-Income Community
Washington,53057951500,Low-Income Community
Washington,53057952200,Low-Income Community
Washington,53057952401,Low-Income Community
Washington,53057952500,Non-LIC Contiguous
Washington,53059950300,Low-Income Community
Washington,53059950400,Low-Income Community
Washington,53059950500,Low-Income Community
Washington,53061040200,Low-Income Community
Washington,53061040700,Low-Income Community
Washington,53061041901,Low-Income Community
Washington,53061051400,Low-Income Community
Washington,53061052803,Low-Income Community
Washington,53061053509,Low-Income Community
Washington,53061053700,Low-Income Community
Washington,53063000200,Low-Income Community
Washington,53063001600,Low-Income Community
Washington,53063002300,Low-Income Community
Washington,53063002400,Low-Income Community
Washington,53063003100,Low-Income Community
Washington,53063003200,Low-Income Community
Washington,53063003500,Low-Income Community
Washington,53063004000,Low-Income Community
Washington,53063010401,Low-Income Community
Washington,53063014400,Low-Income Community
Washington,53063014500,Low-Income Community
Washington,53065941000,Low-Income Community
Washington,53065950800,Low-Income Community
Washington,53067010100,Low-Income Community
Washington,53067011200,Low-Income Community
Washington,53067012320,Low-Income Community
Washington,53067012720,Low-Income Community
Washington,53071920300,Low-Income Community
Washington,53071920500,Low-Income Community
Washington,53073000600,Low-Income Community
Washington,53073001000,Low-Income Community
Washington,53073940000,Low-Income Community
Washington,53077000100,Low-Income Community
Washington,53077000200,Low-Income Community
Washington,53077001300,Low-Income Community
Washington,53077001501,Low-Income Community
West Virginia,54003971500,Low-Income Community
West Virginia,54003971600,Low-Income Community
West Virginia,54003971700,Low-Income Community
West Virginia,54005958300,Low-Income Community
West Virginia,54011000600,Low-Income Community
West Virginia,54011010900,Low-Income Community
West Virginia,54025950100,Low-Income Community
West Virginia,54025950700,Low-Income Community
West Virginia,54027968200,Low-Income Community
West Virginia,54029021300,Low-Income Community
West Virginia,54033030100,Low-Income Community
West Virginia,54035963300,Low-Income Community
West Virginia,54035963400,Non-LIC Contiguous
West Virginia,54037972300,Low-Income Community
West Virginia,54037972401,Low-Income Community
West Virginia,54037972402,Low-Income Community
West Virginia,54037972505,Low-Income Community
West Virginia,54037972506,Low-Income Community
West Virginia,54037972800,Low-Income Community
West Virginia,54039000800,Low-Income Community
West Virginia,54039000900,Low-Income Community
West Virginia,54039001200,Low-Income Community
West Virginia,54039001700,Low-Income Community
West Virginia,54039013000,Low-Income Community
West Virginia,54039013100,Low-Income Community
West Virginia,54049020100,Low-Income Community
West Virginia,54049020700,Low-Income Community
West Virginia,54051020200,Low-Income Community
West Virginia,54053955102,Low-Income Community
West Virginia,54055001300,Low-Income Community
West Virginia,54055002300,Low-Income Community
West Virginia,54055002400,Low-Income Community
West Virginia,54059957400,Low-Income Community
West Virginia,54059957700,Low-Income Community
West Virginia,54061010102,Low-Income Community
West Virginia,54061010201,Low-Income Community
West Virginia,54061010600,Low-Income Community
West Virginia,54063950200,Low-Income Community
West Virginia,54065970800,Low-Income Community
West Virginia,54067950100,Non-LIC Contiguous
West Virginia,54067950200,Low-Income Community
West Virginia,54069002700,Low-Income Community
West Virginia,54081000200,Low-Income Community
West Virginia,54081000400,Low-Income Community
West Virginia,54083966100,Low-Income Community
West Virginia,54089000700,Low-Income Community
West Virginia,54091964600,Low-Income Community
West Virginia,54095961800,Low-Income Community
West Virginia,54097966700,Low-Income Community
West Virginia,54097966800,Low-Income Community
West Virginia,54099005200,Low-Income Community
West Virginia,54103030400,Low-Income Community
West Virginia,54107000701,Low-Income Community
West Virginia,54107011000,Non-LIC Contiguous
West Virginia,54109003100,Low-Income Community
Wisconsin,55003950300,Low-Income Community
Wisconsin,55005000500,Low-Income Community
Wisconsin,55005000600,Low-Income Community
Wisconsin,55009000100,Low-Income Community
Wisconsin,55009000800,Low-Income Community
Wisconsin,55009001702,Low-Income Community
Wisconsin,55009021303,Low-Income Community
Wisconsin,55017010500,Low-Income Community
Wisconsin,55021970400,Low-Income Community
Wisconsin,55023960500,Low-Income Community
Wisconsin,55025000407,Low-Income Community
Wisconsin,55025000408,Low-Income Community
Wisconsin,55025000600,Low-Income Community
Wisconsin,55025001401,Low-Income Community
Wisconsin,55025001402,Low-Income Community
Wisconsin,55025001502,Low-Income Community
Wisconsin,55025001804,Low-Income Community
Wisconsin,55025002100,Low-Income Community
Wisconsin,55025002402,Low-Income Community
Wisconsin,55025002500,Low-Income Community
Wisconsin,55025011505,Low-Income Community
Wisconsin,55027960900,Low-Income Community
Wisconsin,55031020300,Low-Income Community
Wisconsin,55031021100,Low-Income Community
Wisconsin,55033970800,Low-Income Community
Wisconsin,55035000600,Low-Income Community
Wisconsin,55035001101,Low-Income Community
Wisconsin,55035001200,Low-Income Community
Wisconsin,55039040500,Low-Income Community
Wisconsin,55043960900,Low-Income Community
Wisconsin,55045960500,Low-Income Community
Wisconsin,55047100100,Low-Income Community
Wisconsin,55055100200,Low-Income Community
Wisconsin,55055101100,Low-Income Community
Wisconsin,55059000700,Low-Income Community
Wisconsin,55059001000,Low-Income Community
Wisconsin,55059001200,Low-Income Community
Wisconsin,55063000200,Low-Income Community
Wisconsin,55063000400,Low-Income Community
Wisconsin,55067960600,Low-Income Community
Wisconsin,55069960800,Low-Income Community
Wisconsin,55071000800,Low-Income Community
Wisconsin,55071005400,Low-Income Community
Wisconsin,55073000100,Low-Income Community
Wisconsin,55073000500,Low-Income Community
Wisconsin,55075960800,Low-Income Community
Wisconsin,55075961400,Low-Income Community
Wisconsin,55079000101,Low-Income Community
Wisconsin,55079000102,Low-Income Community
Wisconsin,55079000201,Low-Income Community
Wisconsin,55079001200,Low-Income Community
Wisconsin,55079001300,Low-Income Community
Wisconsin,55079002100,Low-Income Community
Wisconsin,55079002400,Low-Income Community
Wisconsin,55079002500,Low-Income Community
Wisconsin,55079004100,Low-Income Community
Wisconsin,55079004700,Low-Income Community
Wisconsin,55079006300,Low-Income Community
Wisconsin,55079006500,Low-Income Community
Wisconsin,55079006900,Low-Income Community
Wisconsin,55079008900,Low-Income Community
Wisconsin,55079009800,Low-Income Community
Wisconsin,55079009900,Low-Income Community
Wisconsin,55079011300,Low-Income Community
Wisconsin,55079013500,Low-Income Community
Wisconsin,55079013700,Low-Income Community
Wisconsin,55079014100,Low-Income Community
Wisconsin,55079014900,Low-Income Community
Wisconsin,55079015700,Low-Income Community
Wisconsin,55079015800,Low-Income Community
Wisconsin,55079015900,Low-Income Community
Wisconsin,55079016200,Low-Income Community
Wisconsin,55079016500,Low-Income Community
Wisconsin,55079016700,Low-Income Community
Wisconsin,55079016800,Low-Income Community
Wisconsin,55079021600,Low-Income Community
Wisconsin,55079100200,Low-Income Community
Wisconsin,55079110100,Low-Income Community
Wisconsin,55079170600,Low-Income Community
Wisconsin,55079185400,Low-Income Community
Wisconsin,55079185600,Low-Income Community
Wisconsin,55079186000,Low-Income Community
Wisconsin,55079186500,Low-Income Community
Wisconsin,55079186800,Low-Income Community
Wisconsin,55085971500,Low-Income Community
Wisconsin,55087010100,Low-Income Community
Wisconsin,55093960400,Low-Income Community
Wisconsin,55097960400,Low-Income Community
Wisconsin,55097961000,Low-Income Community
Wisconsin,55099970200,Low-Income Community
Wisconsin,55101000100,Low-Income Community
Wisconsin,55101000400,Low-Income Community
Wisconsin,55101000500,Low-Income Community
Wisconsin,55103970400,Low-Income Community
Wisconsin,55105000100,Low-Income Community
Wisconsin,55105001000,Low-Income Community
Wisconsin,55105001400,Low-Income Community
Wisconsin,55105001500,Low-Income Community
